data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
2366667,360,IDN323,323.0,"25 May 2015",2015,1,"Battle-No change of territory","Islamist Militia (Indonesia)",,3,"Police Forces of Indonesia (2014-)",,1,13,"South-Eastern Asia",Indonesia,"Central Sulawesi","South Poso Kota",Poso,Poso,-1.3959,120.752,1,"Deutsche Presse-Agentur",International,"On May 25, police in Indonesia's Central Sulawesi province have killed two suspected Islamic militants during a gunfight in Poso.",2,1545241345,IDN
2366669,360,IDN322,322.0,"24 May 2015",2015,1,"Battle-No change of territory","GAM: Free Aceh Movement",,2,"Police Forces of Indonesia (2014-)",,1,12,"South-Eastern Asia",Indonesia,Aceh,Pidie,Mila,Blang,5.3025,95.9118,1,"The Jakarta Post",National,"On May 24, a joint team from the Aceh Police and the police's Mobile Brigade (Brimob) unit shot at two men, killing one, in Blang Malu, Mutiara Timur district, Pidie regency, Aceh regency. The men belonged to Free Aceh Movement (GAM).",1,1545241345,IDN
2366668,764,THA2207,2207.0,"24 May 2015",2015,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,"Su-Ngai Kolok",,"Sungai Kolok",6.0297,101.9658,2,"Khaosod English",National,"Thai police allege a group of gunmen attacked a military checkpoint in Narathiwat's Sugai Kolok district during a heavy rainstorm. The soldiers reportedly shot back at the suspected separatists, who eventually retreated No injuries were reported.",0,1545241345,THA
2366672,764,THA2199,2199.0,"15 May 2015",2015,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Sukhirin,,Sukhirin,5.9388,101.7707,2,"The Nation; Bangkok Post",National,"A Muslim armed group reportedly ambushed a patrol unit of eight rangers in Narathiwat's Sukhirin district, injuring 3 of them and killing 1. The rangers were patrolling the road when they were fired at when they came near the Ban Nam Thurien school.",1,1545241345,THA
2366673,764,THA2196,2196.0,"14 May 2015",2015,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Police Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Pattani,Mayo,,Mayo,6.7186,101.4098,2,"Bangkok Post",National,"A suspected insurgent wanted for several high-profile attacks was killed in a gunfight between three suspects and a joint force of Thai Rangers and Police.",1,1545241345,THA
2366675,764,THA2193,2193.0,"02 May 2015",2015,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Pattani,"Mueang Pattani",,Sabarang,6.8679,101.2488,2,"Bangkok Post",National,"A combined team of Thai soldiers and police clashed with insurgents outside Darul Baroka school at Sungai Panae Village in tambon Bana in Muang district. One insurgent was killed and two others arrested.",1,1545241345,THA
2366674,764,THA2192,2192.0,"02 May 2015",2015,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Yala,"Bannang Sata",,"Bannang Sata",6.2663,101.2646,2,"Bangkok Post",National,"Six village defense volunteers were wounded in an ambush in Yala's Bannang Sata district. Police blame militants for the attack.",0,1545241345,THA
2366679,360,IDN300,300.0,"03 April 2015",2015,1,"Battle-No change of territory","MIT: Mujahidin Indonesia Timur",,2,"Police Forces of Indonesia (2014-) Detachment 88",,1,12,"South-Eastern Asia",Indonesia,"Central Sulawesi","Parigi Moutong","North Parigi",Parigi,0.4727,120.9034,2,BBC,International,"On Apr 3, one of the leaders of MIT in Poso, Central Sulawesi died in a shootout with police officers from Densus 88 in the Sakina Jaya mountains, Parigi Moutong regency, Central Sulawesi.",1,1545241345,IDN
2366680,360,IDN298,298.0,"31 March 2015",2015,1,"Battle-No change of territory","Unidentified Armed Group (Indonesia)",,3,"Police Forces of Indonesia (2014-)",,1,13,"South-Eastern Asia",Indonesia,Papua,"Puncak Jaya",Mulia,Mulia,-3.7147,137.985,2,"The Jakarta Post",National,"On Mar 31, in a chase, police shot dead a man believed to be a member of an armed group led by Murib in Gome district, Puncak Jaya regency.",1,1545241345,IDN
2366681,764,THA2171,2171.0,"25 March 2015",2015,1,"Battle-No change of territory","Military Forces of Thailand (2014-) Volunteer Defense Corps",,1,"Southern Muslim Separatists (Thailand)",,2,12,"South-Eastern Asia",Thailand,Pattani,"Thung Yang Daeng",,"Thung Yang Daeng",6.6182,101.4265,2,"Bangkok Post",National,"Paramilitary rangers killed four suspected insurgents and detained 22 other men for questioning after two clashes in Thung Yang Daeng district of Pattani province.",4,1545241345,THA
2366682,360,IDN295,295.0,"24 March 2015",2015,1,"Battle-No change of territory","GAM: Free Aceh Movement",,2,"Military Forces of Indonesia (2014-)",,1,12,"South-Eastern Asia",Indonesia,Aceh,"Banda Aceh","Banda Aceh","Banda Aceh",5.5416,95.3333,1,"Agence France-Presse",International,"On Mar 24, two Indonesian intelligence officers were found shot dead a day after being kidnapped by suspected DAM militants in the former separatist rebel heartland of Aceh in the country's west.",2,1545241345,IDN
2366683,764,THA2159,2159.0,"07 March 2015",2015,1,"Battle-No change of territory","Police Forces of Thailand (2014-)",,1,"RKK: Runda Kumpulan Kecil",,2,12,"South-Eastern Asia",Thailand,Yala,"Mueang Yala",,Yala,6.5399,101.281,2,"Bangkok Post",National,"At least two militants opened fire at the living quarters of police and their families in the Lammai station compound in Muang district of Yala province, but caused no injuries. Police believe local Runda Kumpulan Kecil (RKK) militants carried out the attack.",0,1545241345,THA
2366686,764,THA2156,2156.0,"03 March 2015",2015,1,"Battle-No change of territory","Police Forces of Thailand (2014-)",,1,"Southern Muslim Separatists (Thailand)",,2,12,"South-Eastern Asia",Thailand,Pattani,"Khok Pho",,"Khok Pho",6.7313,101.1052,2,"The Nation",National,"A police officer and eight civilians were injured in a series of attacks by unnamed gunmen in Pattani's Khok Pho district. Gunmen on motorcycles approached a motorcycle repair shop and shot at its owner and a customer, before a motorcycle bomb hit an unmarked police vehicle while it was approaching the crime scene. A team of six civilian officials led by a police officer arrived at the scene only to be injured by a hidden explosion. Police say the three attacks were well planned and coordinated by insurgents.",0,1545241345,THA
2366689,764,THA2149,2149.0,"20 February 2015",2015,1,"Battle-No change of territory","Military Forces of Thailand (2014-) Volunteer Defense Corps",,1,"Southern Muslim Separatists (Thailand)",,2,12,"South-Eastern Asia",Thailand,Narathiwat,Ra-Ngae,,Rangae,6.2967,101.7284,2,"Bangkok Post",National,"A soldier was wounded when paramilitary rangers clashed with suspected insurgents on Tawae Mountain in Rangae district of Narathiwat.",0,1545241345,THA
2366691,764,THA2131,2131.0,"05 February 2015",2015,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Ra-Ngae,,Rangae,6.2967,101.7284,2,"Bangkok Post",National,"A ranger attached to the 48th Rangers Regiment based in Cho Airong district was wounded after gunmen opened fire on him in Rangae district of Narathiwat province. Investigators believe the attack was conducted by militants operating in Cho Airong and Rangae districts.",0,1545241345,THA
2366692,764,THA2128,2128.0,"29 January 2015",2015,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Police Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Pattani,"Nong Chik",,"Nong Chik",6.8435,101.178,2,"The Nation",National,"Insurgents ambushed a patrol unit of policemen and volunteers in Pattani's Nongchik district, killing a police officer and injuring two volunteers.",1,1545241345,THA
2366693,764,THA2125,2125.0,"27 January 2015",2015,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Bacho,,Bacho,6.5168,101.651,2,"The Nation",National,"In Narathiwat, two gunmen on a motorcycle fired on Task Force 32 headquarters in Bacho district and fled after soldiers returned fire. Task Force 32 was targeted after its men killed 13 insurgents in a well-known ambush last year. No casualties were reported.",0,1545241345,THA
2366696,360,IDN257,257.0,"26 January 2015",2015,1,"Battle-No change of territory","Unidentified Armed Group (Indonesia)",,3,"Military Forces of Indonesia (2014-)","Police Forces of Indonesia (2014-)",1,13,"South-Eastern Asia",Indonesia,"Central Sulawesi","South Poso Kota",Poso,Poso,-1.3959,120.752,2,"The Jakarta Post",National,"On Jan 26, a gunfight between unidentified militants and a joint military and police force occurred in Ratungkaya village, Tangkura subdistrict, South Coastal Poso district, in Poso regency, Central Sulawesi. No fatalities were reported.",0,1545241345,IDN
2366695,764,THA2124,2124.0,"26 January 2015",2015,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Yi-Ngo,,Yingo,6.4029,101.7062,2,"The Nation",National,"Insurgents fired on a security outpost in Yi Ngor district, Narathiwat. No casualties were reported.",0,1545241345,THA
2366698,360,IDN247,247.0,"16 January 2015",2015,1,"Battle-No change of territory","Islamist Militia (Indonesia)",,3,"Police Forces of Indonesia (2014-) Detachment 88",,1,13,"South-Eastern Asia",Indonesia,"East Java",Kediri,Kediri,Kediri,-7.8166,112.0166,2,"Agence France-Presse",International,"On Jan 16, Indonesian anti-terror police shot dead a suspected Islamic militant in a small village in Kediri district, on the main island of Java. The militant was accused of deadly attacks on policemen and having links to the country's most wanted extremist.",1,1545241345,IDN
2366699,360,IDN243,243.0,"11 January 2015",2015,1,"Battle-No change of territory","Islamic State (Indonesia)",,2,"Police Forces of Indonesia (2014-) Detachment 88",,1,12,"South-Eastern Asia",Indonesia,"West Nusa Tenggara",Bima,Bima,Bima,-8.4601,118.727,1,"Sputnik News Service",International,"On Jan 11, in Bima city of South Sulawesi province, IS-linked militant died in a shoot-out with police when he was trying to resist arrest. 6 others were arrested.",1,1545241345,IDN
2366700,360,IDN242,242.0,"10 January 2015",2015,1,"Battle-No change of territory","MIT: Mujahidin Indonesia Timur",,2,"Police Forces of Indonesia (2014-) Detachment 88",,1,12,"South-Eastern Asia",Indonesia,"South Sulawesi","North Luwu","Tana Lili","Tana Lili",-2.6282,120.5905,2,"The Jakarta Post",National,"On Jan 10, a suspected militant linked to the Santoso gang, MIT, was killed by officers of the National Police's Densus 88 counterterrorism unit in Tana Lili district in North Luwu, South Sulawesi.",1,1545241345,IDN
2366701,764,THA2116,2116.0,"09 January 2015",2015,1,"Battle-No change of territory","Military Forces of Thailand (2014-)",,1,"Southern Muslim Separatists (Thailand)",,2,12,"South-Eastern Asia",Thailand,Pattani,Mayo,,Mayo,6.7186,101.4098,2,"Bangkok Post",National,"Three insurgents were killed in a shootout and two other suspects arrested when a security team raided an Islamic religious school in Mayo district of Pattani.",3,1545241345,THA
2366703,764,THA2115,2115.0,"06 January 2015",2015,1,"Battle-No change of territory","Military Forces of Thailand (2014-) Thai Rangers",,1,"Southern Muslim Separatists (Thailand)",,2,12,"South-Eastern Asia",Thailand,Narathiwat,Cho-Airong,,Chuap,6.2666,101.8333,2,"Bangkok Post",National,"Two suspected militants were killed in a gun battle with Rangers in Narathiwat's Cho Airong district. One Ranger was injured.",2,1545241345,THA
2366704,764,THA2114,2114.0,"05 January 2015",2015,1,"Battle-No change of territory","RKK: Runda Kumpulan Kecil",,2,"Police Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Ra-Ngae,,Rangae,6.2967,101.7284,2,"Thai News Service",National,"On 5/1/2015 a suspected insurgent thought to be aligned with Runda Kumpalan Kecil was killed in a battle with security forces in Ra-ngae (Narathiwa). Other members of the group fled the scene and officers recovered two guns and two grenades.",1,1545241345,THA
2366705,360,IDN239,239.0,"03 January 2015",2015,1,"Battle-No change of territory","OPM: Free Papua Movement",,2,"Police Forces of Indonesia (2014-)",,1,12,"South-Eastern Asia",Indonesia,Papua,Mimika,Tembagapura,Tembagapura,-4.1424,137.09,2,"The Jakarta Post",National,"On Jan 3, in Utkini area in Tembagapura, a battle took place between Papua police and armed men of Ayub Waker's group of Free Papua Movement. Exchange of fire was reported but no casualties.",0,1545241345,IDN
2366707,360,IDN238,238.0,"01 January 2015",2015,1,"Battle-No change of territory","OPM: Free Papua Movement",,2,"Police Forces of Indonesia (2014-)","Private Security Forces (Indonesia)",1,12,"South-Eastern Asia",Indonesia,Papua,Mimika,"Mimika Baru","Mimika Baru",-4.5457,136.885,2,"Deutsche Presse-Agentur",International,"On Jan 1, two policemen and a security guard working for a US-owned mine were killed by rebels of Free Papua Movement, in Mamika district, Papua province.",3,1545241345,IDN
2366706,360,IDN237,237.0,"01 January 2015",2015,1,"Battle-No change of territory","Unidentified Armed Group (Indonesia)",,3,"Police Forces of Indonesia (2014-)",,1,13,"South-Eastern Asia",Indonesia,Papua,Deiyai,Tigi,Tigi,-3.9666,136.2666,2,"The Jakarta Post",National,"On Jan 1, a top police officer was shot dead by unidentified armed men in Dagokebo village, West Tigi district in Deiyai regency.",1,1545241345,IDN
2366708,764,THA2112,2112.0,"31 December 2014",2014,1,"Battle-No change of territory","RKK: Runda Kumpulan Kecil",,2,"Military Forces of Thailand (2014-) Thai Rangers","Military Forces of Thailand (2014-)",1,12,"South-Eastern Asia",Thailand,Narathiwat,Ra-Ngae,,Rangae,6.2967,101.7284,2,"The Bangkok Post",National,"Army troops clashed with a group of well-armed militants believed planning to sabotage at the foot of Mohtae mountain in Ra-ngae district, Narathiwat Province on Dec 31. One militant was killed. A force of rangers and special forces soldiers were tracking Runda Kumpulan Kecil (RKK) militants in tambon Chalerm when they found the camp and a gunfight ensued.",1,1545241345,THA
2555730,764,THA2110,2110,"23 December 2014",2014,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)","Police Forces of Thailand (2014-)",1,12,"South-Eastern Asia",Thailand,Narathiwat,Ra-Ngae,,"Bo Ngo",6.1703,101.7214,1,"The Bangkok Post",National,"A militant wanted on an arrest warrant was killed in a clash on Dec 23 between government forces and a group of militants in Ra-Ngae district of Narathiwat Province. The government team of soldiers and provincial police laid siege to a house at the edge of Bo Ngo village in tambon Bongo. Eight or nine men hiding inside opened fire and gunfire was exchanged for about 20 minutes.",1,1546889783,THA
